Τίτλος,Συγγραφέας,Τιμή,Αρχική τιμή,url
Ελληνικη οικονομια,"Μακρης, Αλεξανδρος",6.12,9.00,https://www.protoporia.gr/makrhs-ale3andros-ellhnikh-oikonomia-metaxeirismeno-2229604680458.html
Ελληνικη οινογνωσια-,,10.00,,https://www.protoporia.gr/-ellhnikh-oinognwsia-metaxeirismeno-2220001162950.html
Ελληνικη παραδοσιακη αρχιτεκτονικη 8,"Φιλιππιδης, Δημητρης",32.00,71.33,https://www.protoporia.gr/filippidhs-dhmhtrhs-ellhnikh-paradosiakh-arxitektonikh-8-metaxeirismeno-2229602040063.html
Ελληνικη πλαστικη - Κλασσικη περιοδος,"Μπορντμαν, Τζων",6.51,26.61,https://www.protoporia.gr/mporntman-tzwn-ellhnikh-plastikh-klassikh-periodos-metaxeirismeno-2229603541231.html
Ελληνικη Πολιτεια,"Τσατσος, Δημητρης",10.00,15.96,https://www.protoporia.gr/tsatsos-dhmhtrhs-ellhnikh-politeia-metaxeirismeno-2229600320761.html
Ελληνικη Ραδιοφωνια Τηλεοραση,"Καρτερ, Γιωργος",4.00,12.78,https://www.protoporia.gr/karter-giwrgos-ellhnikh-radiofwnia-thleorash-metaxeirismeno-2229600336649.html
Ελληνικη Σημαια,"Αγγελης, Δημητρης Κ.",14.40,16.00,https://www.protoporia.gr/aggelhs-dhmhtrhs-k-ellhnikh-shmaia-metaxeirismeno-2229607057813.html
Ελληνικη ταξιδιωτικη λογοτεχνια,"Παναρετου, Αννιτα Π.",3.00,7.70,https://www.protoporia.gr/panaretoy-annita-p-ellhnikh-ta3idiwtikh-logotexnia-metaxeirismeno-2221604607794.html
Ελληνικη τουριστικη αναπτυξη,"Τσαρτας, Παρις",11.65,26.00,https://www.protoporia.gr/tsartas-paris-ellhnikh-toyristikh-anapty3h-metaxeirismeno-2229602186891.html
Ελληνικο Microsoft Excel 97 βημα προς βημα,Catapult,7.00,22.90,https://www.protoporia.gr/catapult-ellhniko-microsoft-excel-97-bhma-pros-bhma-metaxeirismeno-2229603320881.html
Ελληνικο Θεατρο Σκιων. Φιγουρες απο φως και ιστορια,,22.00,30.57,https://www.protoporia.gr/-ellhniko-8eatro-skiwn-figoyres-apo-fws-kai-istoria-metaxeirismeno-2220002010618.html
Ελληνικο ινστιτουτο βυζαντινων και μεταβυζαντινων σπουδων Βενετιας,"Μαλτεζου, Χρυσα",18.00,31.95,https://www.protoporia.gr/maltezoy-xrysa-ellhniko-institoyto-byzantinwn-kai-metabyzantinwn-spoydwn-benetias-metaxeirismeno-2229608154405.html
Ελληνικο λεξικο,,38.72,,https://www.protoporia.gr/-ellhniko-le3iko-metaxeirismeno-2229607598002.html
Ελληνικο Πανοραμα,,2.00,10.00,https://www.protoporia.gr/-ellhniko-panorama-metaxeirismeno-2220008500212.html
Ελληνικο πανοραμα 40 Ιουλιος - Αυγουστος 2004,Συλλογικο,2.50,6.09,https://www.protoporia.gr/syllogiko-ellhniko-panorama-40-ioylios-aygoystos-2004-metaxeirismeno-2220006842314.html
Ελληνικο σχολειο και πολιτισμος (Κειμενα Συνεδριου),"Μακρυδημητρης, Αντωνης",8.55,15.55,https://www.protoporia.gr/noytsos-panagiwths-x-ellhniko-sxoleio-kai-politismos-keimena-synedrioy-metaxeirismeno-2229608656312.html
Ελληνικο φοιτητικο κινημα 1821-1973,"Λαζος, Χρηστος Δ.",22.50,25.00,https://www.protoporia.gr/lazos-xrhstos-d-ellhniko-foithtiko-kinhma-1821-1973-metaxeirismeno-2220002350455.html
Ελληνικο φορολογικο δικαιο Ι,"Κοντος-Μαναλης, Λεοναρδος",19.90,45.00,https://www.protoporia.gr/kontos-manalhs-leonardos-ellhniko-forologiko-dikaio-i-metaxeirismeno-2229604201691.html
Ελληνικοι Θησαυροι στον κοσμο: Μουσειο Λουβρου,"Χατζηγεωργιου, Νικος - Κομνηνος",2.50,5.00,https://www.protoporia.gr/xatzhgewrgioy-nikos-komnhnos-ellhnikoi-8hsayroi-ston-kosmo-moyseio-loybroy-metaxeirismeno-2229604646225.html
Ελληνικοι πετρινοι φαροι,"Παπαγεωργιου, Γησης",20.00,40.00,https://www.protoporia.gr/papagewrgioy-ghshs-ellhnikoi-petrinoi-faroi-metaxeirismeno-2226188301977.html
"Ελληνικοι τροποι, πως οι Ελληνες δημιουργησαν τον δυτικο πολιτισμο","Thornton, Bruce",11.00,28.53,https://www.protoporia.gr/thornton-bruce-ellhnikoi-tropoi-pws-oi-ellhnes-dhmioyrghsan-ton-dytiko-politismo-metaxeirismeno-2229608429633.html
Ελληνικος θανατος,"Κακουλιδης, Γιαννης",5.25,,https://www.protoporia.gr/kakoylidhs-giannhs-ellhnikos-8anatos-metaxeirismeno-2229607131438.html
Ελληνικος θησαυρος,"Ανδρονικος, Μανολης",10.00,,https://www.protoporia.gr/andronikos-manolhs-ellhnikos-8hsayros-metaxeirismeno-2229600311394.html
Ελληνικος Λαικος Πολιτισμος ΙΙ,Συλλογικο,9.00,20.00,https://www.protoporia.gr/syllogiko-ellhnikos-laikos-politismos-ii-metaxeirismeno-2220002350004.html
Ελληνικος ορθρος Ι,"Πετσαλης-Διομηδης, Θανασης",25.00,,https://www.protoporia.gr/petsalhs-diomhdhs-8anashs-ellhnikos-or8ros-i-metaxeirismeno-2229600504109.html
Ελληνικος ορθρος ΙΙ,"Πετσαλης-Διομηδης, Θανασης",40.00,,https://www.protoporia.gr/petsalhs-diomhdhs-8anashs-ellhnikos-or8ros-ii-metaxeirismeno-2229600504116.html
Ελληνικος παραδοσιακος πολιτισμος. Λαογραφια και ιστορια,,11.20,48.92,https://www.protoporia.gr/-ellhnikos-paradosiakos-politismos-laografia-kai-istoria-metaxeirismeno-2229603741235.html
Ελληνισμος και Δυση στο στοχασμο του Σεφερη,"Κιουρτσακης, Γιαννης",8.00,17.32,https://www.protoporia.gr/kioyrtsakhs-giannhs-ellhnismos-kai-dysh-sto-stoxasmo-toy-seferh-metaxeirismeno-2229600410523.html
Ελληνισμος και Ευρωπη,"Γλυκατζη-Αρβελερ, Ελενη",3.00,6.36,https://www.protoporia.gr/glykatzh-arbeler-elenh-ellhnismos-kai-eyrwph-metaxeirismeno-2229607079433.html
Ελληνιστικη - Χριστιανικη και Βυζαντινη Φιλοσοφια,"Διαμανταρας, Ελευθεριος Χ.",12.00,21.20,https://www.protoporia.gr/diamantaras-eley8erios-x-ellhnistikh-xristianikh-kai-byzantinh-filosofia-metaxeirismeno-2226188004717.html
Ελληνιστικη κοσμοκρατορια,"Ματακουδης, Κωνσταντινος",21.30,26.63,https://www.protoporia.gr/matakoydhs-kwnstantinos-ellhnistikh-kosmokratoria-metaxeirismeno-2229603164508.html
Ελληνιστικη ποιηση,"Hutchinson, Godfrey",15.90,37.29,https://www.protoporia.gr/hutchinson-godfrey-ellhnistikh-poihsh-metaxeirismeno-2229603542139.html
Ελληνιστικο ισλαμ,"Ρωμανος, Κωνσταντινος",6.00,17.04,https://www.protoporia.gr/rwmanos-kwnstantinos-ellhnistiko-islam-metaxeirismeno-2229602212088.html
Ελληνο-Αγγλικο Λεξικο,,1.30,10.00,https://www.protoporia.gr/-ellhno-aggliko-le3iko-metaxeirismeno-2229604065590.html
Ελληνο-αγγλικο λεξικο,Συλλογικο,6.90,15.83,https://www.protoporia.gr/syllogiko-ellhno-aggliko-le3iko-metaxeirismeno-2229601641582.html
"Ελληνο-Αραβικοι, Αραβο-Ελληνικοι διαλογοι",,2.80,7.00,https://www.protoporia.gr/-ellhno-arabikoi-arabo-ellhnikoi-dialogoi-metaxeirismeno-2229608953053.html
Ελληνο-Γαλλικο Λεξικο,,1.50,10.00,https://www.protoporia.gr/-ellhno-galliko-le3iko-metaxeirismeno-2229604065613.html
Ελληνο-Γερμανικο Λεξικο,,1.50,10.00,https://www.protoporia.gr/-ellhno-germaniko-le3iko-metaxeirismeno-2229604065651.html
Ελληνο-γερμανικο λεξικο,"Τσουκανας, Αλεξανδρος",10.95,21.90,https://www.protoporia.gr/tsoykanas-ale3andros-ellhno-germaniko-le3iko-metaxeirismeno-2229607139106.html
Ελληνο-Ισπανικο Λεξικο,,3.20,10.00,https://www.protoporia.gr/-ellhno-ispaniko-le3iko-metaxeirismeno-2229604066351.html
Ελληνο-Ιταλικο Λεξικο,,1.50,10.00,https://www.protoporia.gr/-ellhno-italiko-le3iko-metaxeirismeno-2229604065637.html
Ελληνο-ιταλικο λεξικο,"Τσουκανας, Αλεξανδρος",6.00,15.21,https://www.protoporia.gr/tsoykanas-ale3andros-ellhno-italiko-le3iko-metaxeirismeno-2229607139120.html
Ελληνο-ρουμανικο λεξικο Νεο Μονο - Δεμενο,Ομαδα Καθηγητων,4.00,13.83,https://www.protoporia.gr/omada-ka8hghtwn-ellhno-roymaniko-le3iko-neo-mono-demeno-metaxeirismeno-2221603960203.html
"Ελληνο-ρωσικοι, ρωσο-ελληνικοι διαλογοι","Τζουβινοφ, Αλεξανδρος",4.00,8.00,https://www.protoporia.gr/tzoybinof-ale3andros-ellhno-rwsikoi-rwso-ellhnikoi-dialogoi-metaxeirismeno-2229607012690.html
ΕΛΛΗΝΟΑΓΓΛΙΚΟ ΔΗΜΟΓΡΑΦΙΚΟ ΛΕΞΙΚΟ-,,2.00,,https://www.protoporia.gr/-ellhnoaggliko-dhmografiko-le3iko-metaxeirismeno-2220001130225.html
ΕΛΛΗΝΟΓΑΛΛΙΚΟΙ ΓΑΛΛΟΕΛΛΗΝΙΚΟΙ ΔΙΑΛΟΓΟΙ,,3.16,4.21,https://www.protoporia.gr/-ellhnogallikoi-galloellhnikoi-dialogoi-metaxeirismeno-2229603582210.html
Ελληνογλωσσα στιχουργηματα ιταλων λογιων,Συλλογικο,5.10,6.39,https://www.protoporia.gr/syllogiko-ellhnoglwssa-stixoyrghmata-italwn-logiwn-metaxeirismeno-2229607217903.html
ΕΛΛΗΝΟΙΤΑΛΙΚΟΙ ΙΤΑΛΟΕΛΛΗΝΙΚΟΙ ΔΙΑΛΟΓΟΙ,,2.00,4.20,https://www.protoporia.gr/-ellhnoitalikoi-italoellhnikoi-dialogoi-metaxeirismeno-2229603582234.html
ελληνομαθεια,,1.50,10.00,https://www.protoporia.gr/-ellhnoma8eia-metaxeirismeno-2229604066580.html
Ελληνομαθεια. Τα ρηματα,,1.20,10.00,https://www.protoporia.gr/-ellhnoma8eia-ta-rhmata-metaxeirismeno-2229604066542.html
Ελληνορουμανικες πνευματικες σχεσεις,"Μαρινεσκου-Χυμου, Μαρια",3.50,6.52,https://www.protoporia.gr/marineskoy-xymoy-maria-ellhnoroymanikes-pneymatikes-sxeseis-metaxeirismeno-2229607022637.html
Ελληνοτροπος πολιτικη,"Γιανναρας, Χρηστος",6.06,15.14,https://www.protoporia.gr/giannaras-xrhstos-ellhnotropos-politikh-metaxeirismeno-2229607233903.html
Ελληνων κελευσματα,"Γιαλουρακης, Κλεανθης",4.50,12.78,https://www.protoporia.gr/gialoyrakhs-klean8hs-ellhnwn-keleysmata-metaxeirismeno-2220004332039.html
Ελληνων μουσα λαικη,"Βολιοτης-Καπετανακης, Ηλιας",13.00,18.44,https://www.protoporia.gr/bolioths-kapetanakhs-hlias-ellhnwn-moysa-laikh-metaxeirismeno-2229602367276.html
Ελληνων φιλοσοφια. ΦΩΣ ΣΤΟ ΠΑΓΚΟΣΜΙΟ ΣΚΟΤΑΔΙ,"Μαρκου, Νικη",2.60,17.08,https://www.protoporia.gr/markoy-nikh-ellhnwn-filosofia-fws-sto-pagkosmio-skotadi-metaxeirismeno-2229608184440.html
Ελντοραντο,"Gaude, Laurent",5.70,14.27,https://www.protoporia.gr/gaude-laurent-elntoranto-metaxeirismeno-2229604551734.html
Ελοιζα και Αβελαρδος,"Ζιλσον, Ετιεν",8.50,14.27,https://www.protoporia.gr/zilson-etien-eloiza-kai-abelardos-metaxeirismeno-2229605270887.html
Ελουντα καλει Αστερα over,"Κυριακοπουλος, Γιαννης (ΚΥΡ)",6.00,,https://www.protoporia.gr/kyriakopoylos-giannhs-kyr-eloynta-kalei-astera-over-metaxeirismeno-2220001165500.html
Ελπηνωρ,"Συρκλουντ, Βιλλυ",2.90,8.16,https://www.protoporia.gr/syrkloynt-billy-elphnwr-metaxeirismeno-2229600502822.html
Ελπιδα η Λουιζα,"Καναβα, Ζωη Β.",2.15,10.70,https://www.protoporia.gr/kanaba-zwh-b-elpida-h-loyiza-metaxeirismeno-2229600509517.html
Ελπιζω,"Γκορμπατσοβα, Ραισα",3.70,8.96,https://www.protoporia.gr/gkormpatsoba-raisa-elpizw-metaxeirismeno-2229607213332.html
ΕΛΠΙΣΟΝ ΕΠΙ ΤΟΝ ΘΕΟΝ,,1.50,,https://www.protoporia.gr/-elpison-epi-ton-8eon-metaxeirismeno-2220001104264.html
Ελρικ : Χαμενη ισορροπια VΙ BUNDLESET,"Μουρκοκ, Μαικλ",6.45,12.90,https://www.protoporia.gr/moyrkok-maikl-elrik-xamenh-isorropia-vi-bundleset-metaxeirismeno-2226188117271.html
Εμειναμεν σαν προβατα χωρις βοσκον στον καμπον,"Σμυρλη, Αγγελικη Δ.",7.50,15.28,https://www.protoporia.gr/smyrlh-aggelikh-d-emeinamen-san-probata-xwris-boskon-ston-kampon-metaxeirismeno-2229600427330.html
Εμεις,"Nicholls, David",6.00,,https://www.protoporia.gr/nicholls-david-emeis-metaxeirismeno-2226180203866.html
Εμεις,"Zamyatin, Yevgeny Ivanovich",11.20,16.00,https://www.protoporia.gr/zamyatin-yevgeny-ivanovich-emeis-metaxeirismeno-2226185673015.html
Εμεις Αυτο και οι Αλλοι,"Μεταξας, Γιωργος",6.00,13.52,https://www.protoporia.gr/meta3as-giwrgos-emeis-ayto-kai-oi-alloi-metaxeirismeno-2229608044157.html
Εμεις ενα ειμαστε,"Σωτηρχος, Παναγιωτης Μ.",5.19,7.42,https://www.protoporia.gr/swthrxos-panagiwths-m-emeis-ena-eimaste-metaxeirismeno-2220006995720.html
Εμεις εχουμε εμας,"Καπανταη, Ισμηνη",4.00,15.99,https://www.protoporia.gr/kapantah-ismhnh-emeis-exoyme-emas-metaxeirismeno-2229600343487.html
Εμεις θα σε αγαπαμε παντα!,"Little, Kristin",6.50,13.30,https://www.protoporia.gr/bonnell-karen-emeis-8a-se-agapame-panta-metaxeirismeno-2229606056572.html
Εμεις και τα ζωα,"Βελντε, Βαν ντε",3.00,14.34,https://www.protoporia.gr/belnte-ban-nte-emeis-kai-ta-zwa-metaxeirismeno-2221602370386.html
Εμεις και τα ζωα,"Μαρκογιαννη, Μαρια",2.00,10.00,https://www.protoporia.gr/markogiannh-maria-emeis-kai-ta-zwa-metaxeirismeno-2220008500588.html
Εμεις και το κουταβι,"Μεγαπανου, Αμαλια",3.00,6.15,https://www.protoporia.gr/megapanoy-amalia-emeis-kai-to-koytabi-metaxeirismeno-2221607009953.html
Εμεις και το παιδι μας,"Ματσανιωτης, Νικολαος",22.50,25.00,https://www.protoporia.gr/matsaniwths-nikolaos-emeis-kai-to-paidi-mas-metaxeirismeno-2229609147307.html
Εμεις κοριτσια δεκατριω δεκατεσσαρω χρονων,"Χρονας, Γιωργος",4.80,12.00,https://www.protoporia.gr/xronas-giwrgos-emeis-koritsia-dekatriw-dekatessarw-xronwn-metaxeirismeno-2229604773846.html
Εμεις οι αλλοι,"Κιουρτσακης, Γιαννης",2.00,16.30,https://www.protoporia.gr/kioyrtsakhs-giannhs-emeis-oi-alloi-metaxeirismeno-2229600417317.html
Εμεις οι Ελληνες Α 40.000 χρονια πολιτισμος και ιστορια στην αιγαια γη,"Βαρδικος, Δημητρης",15.00,36.21,https://www.protoporia.gr/bardikos-dhmhtrhs-emeis-oi-ellhnes-a-40-000-xronia-politismos-kai-istoria-sthn-aigaia-gh-metaxeirismeno-2229607810067.html
Εμεις οι Ελληνες Β 40.000 χρονια πολιτισμος και ιστορια στην αιγαια γη,"Βαρδικος, Δημητρης",19.60,36.21,https://www.protoporia.gr/bardikos-dhmhtrhs-emeis-oi-ellhnes-b-40-000-xronia-politismos-kai-istoria-sthn-aigaia-gh-metaxeirismeno-2229608811018.html
Εμεις οι Ελληνες Γ 40.000 χρονια πολιτισμος και ιστορια στην αιγαια γη,"Βαρδικος, Δημητρης",25.20,36.21,https://www.protoporia.gr/bardikos-dhmhtrhs-emeis-oi-ellhnes-g-40-000-xronia-politismos-kai-istoria-sthn-aigaia-gh-metaxeirismeno-2229608811025.html
Εμεις οι Ελληνες ΙΙ,Συλλογικο,18.00,,https://www.protoporia.gr/syllogiko-emeis-oi-ellhnes-ii-metaxeirismeno-2229606845169.html
Εμεις οι εξωφρενικοτεροι των παλαβων της γης,"Θεοδωροπουλος, Τακης",10.08,14.40,https://www.protoporia.gr/8eodwropoylos-takhs-emeis-oi-e3wfrenikoteroi-twn-palabwn-ths-ghs-metaxeirismeno-2226180329733.html
Εμεις οι ζωντανοι,"Ραντ, Αυν",15.00,,https://www.protoporia.gr/rant-ayn-emeis-oi-zwntanoi-metaxeirism-2229607213875.html
"Εμεις, οι λαοι της Ευρωπης","George, Susan",2.90,9.90,https://www.protoporia.gr/george-susan-emeis-oi-laoi-ths-eyrwphs-metaxeirismeno-2229604362552.html
Εμεις...,"Σιμιτζης, Στρατος",12.48,15.99,https://www.protoporia.gr/simitzhs-stratos-emeis-metaxeirismeno-2229608713671.html
Εμελιν,"Κονραντ, Παμ",3.30,8.20,https://www.protoporia.gr/konrant-pam-emelin-metaxeirismeno-2229602740093.html
Εμενα μ αγγιξε ο Θεος,"Σουγκλακου, Νικη",3.00,,https://www.protoporia.gr/soygklakoy-nikh-emena-m-aggi3e-o-8eos-metaxeirismeno-2229604412639.html
Εμενα μου λες,"Φυσσας, Δημητρης",2.90,9.01,https://www.protoporia.gr/fyssas-dhmhtrhs-emena-moy-les-metaxeirismeno-2229609484716.html
Εμενα ποιος με σκεφτηκε;,"Τασμα, Σοφι",4.00,6.69,https://www.protoporia.gr/tasma-sofi-emena-poios-me-skefthke-metaxeirismeno-2229603446925.html
Εμενα φοβαμαι,"Βασιλειαδης, Γιωργος",3.73,7.45,https://www.protoporia.gr/basileiadhs-giwrgos-emena-fobamai-metaxeirismeno-2229606940871.html
Εμμα,"Οστεν, Τζεην",11.62,16.60,https://www.protoporia.gr/osten-tzehn-emma-metaxeirismeno-2226180214886.html
Εμμανουελ 2,"Αρσαν, Εμμανουελ",2.50,,https://www.protoporia.gr/arsan-emmanoyel-emmanoyel-2-metaxeirismeno-2221001152385.html
Εμμανουελ 2 Αντι-παρθενος,"Αρσαν, Εμμανουελ",2.00,,https://www.protoporia.gr/arsan-emmanoyel-emmanoyel-2-anti-par8enos-metaxeirismeno-2220001152388.html
Εμμανουηλ και Αικατερινη,"Γαλανακη, Ρεα",12.60,18.00,https://www.protoporia.gr/galanakh-rea-emmanoyhl-kai-aikaterinh-metaxeirismeno-2229600369937.html
Εμμανουηλ Κριαρας Επιλογη απο το Εργο του,"Κριαρας, Εμμανουηλ",11.50,24.37,https://www.protoporia.gr/kriaras-emmanoyhl-emmanoyhl-kriaras-epilogh-apo-to-ergo-toy-metaxeirismeno-2229607760584.html
